,C_Rate,NSOC,Temp,Voltage,OCV
363,0.8,0.4958783097854501,306.7064683797225,3.652136117921161,3.7121615277138957
364,0.8,0.49105098136935366,306.8189960127476,3.6501836825931817,3.710127998580977
365,0.8,0.48622365295325887,306.93237248564594,3.648457604748696,3.70832309205418
366,0.8,0.48139632453716275,307.04656821409276,3.6469492756392836,3.706738348507638
367,0.8,0.4765689961210705,307.1615212134123,3.6456390576254516,3.7053543633825052
368,0.8,0.47174166770498105,307.27707047482096,3.64450141502083,3.7041460690263137
369,0.8,0.4669143392889087,307.3931040031813,3.6435093974464716,3.703086876263587
370,0.8,0.4620870108728189,307.50950595657304,3.642637245583059,3.702151398102992
371,0.8,0.4572596824567212,307.6261849159471,3.6418619726334107,3.701316968063275
372,0.8,0.45243235404061,307.74305729061666,3.6411639541562555,3.70056426844522
373,0.8,0.44760502562451365,307.86005128081166,3.6405269989175926,3.699877394778788
374,0.8,0.4427776972084191,307.97710473718496,3.639938112683042,3.6992436123567365
375,0.8,0.437950368792325,308.09419117323785,3.6393871411322856,3.6986529623371873
376,0.8,0.4331230403762324,308.2112864068319,3.6388662887024608,3.698097840370008
377,0.8,0.42829571196013577,308.32838082500774,3.6383697375879986,3.6975725934163135
378,0.8,0.4234683835440398,308.4454676686661,3.637893262187143,3.6970731620710104
379,0.8,0.41864105512794036,308.56254402153587,3.6374338953705014,3.6965967710690006
380,0.8,0.4138137267118364,308.67962393101493,3.6369898210889677,3.696141701911141
381,0.8,0.40898639829573247,308.79671938804165,3.6365599922283054,3.6957070582219176
382,0.8,0.4041590698796054,308.9138447184978,3.636144006916743,3.695292599901998
383,0.8,0.39933174146346795,309.03101970615586,3.6357419667959077,3.694898596352692
384,0.8,0.3945044130473495,309.1482480229583,3.6353543383503713,3.694525701956102
385,0.8,0.3896770846312502,309.2655693098502,3.634981860286669,3.6941748217643533
386,0.8,0.3848497562151733,309.3829904115491,3.6346253916237474,3.693847009951128
387,0.8,0.3800224277991002,309.5005414921569,3.6342857985910384,3.6935433346940645
388,0.8,0.3751950993830245,309.61824598942667,3.633963826595216,3.6932647580282043
389,0.8,0.370367770966944,309.7361274492274,3.6336599573564254,3.693011995835853
390,0.8,0.3655404425508516,309.8542058144888,3.63337424795166,3.692785367525883
391,0.8,0.36071311413475515,309.9725095316421,3.6331061911687152,3.6925846328446124
392,0.8,0.3558857857186628,310.09103730088674,3.6328544655390553,3.692408816754754
393,0.8,0.3510584573025703,310.20981178816703,3.632616842835604,3.6922560218885336
394,0.8,0.3462311288864736,310.3288429047673,3.6323899318232375,3.692123235254095
395,0.8,0.341403800470375,310.44813580879287,3.6321689865397646,3.6920061293850335
396,0.8,0.33657647205427554,310.56769229263404,3.6319477082140796,3.69189886341286
397,0.8,0.33174914363817376,310.6875209833792,3.631718067384625,3.6917938866566415
398,0.8,0.32692181522207003,310.807593000292,3.631470015146924,3.691681745325587
399,0.8,0.32209448680597463,310.9279063028734,3.631191416358309,3.691550889224513
400,1.0,0.8000000000000016,298.15,3.7704809812264073,3.8518235799803935
401,1.0,0.7939658394798775,298.37614650472466,3.7537814425067966,3.8414423776301008
402,1.0,0.7879316789597538,298.610487170052,3.7471620361069053,3.8359744705966587
403,1.0,0.78189751843963,298.84563376099254,3.7426816584618483,3.8312592887333072
404,1.0,0.775863357919506,299.07958483883573,3.7389058783779374,3.826891474674734
405,1.0,0.7698291973993824,299.31179726955975,3.7354165613780492,3.822728885605131
406,1.0,0.7637950368792591,299.5421196659341,3.7320799223825976,3.818711764532606
